candidate_id,cost_scenario,phase,window_id,metric,before,after
A07__QQQM_SMH__primary,base,evaluation,W5,sortino_zero_mar,1.5242045213940372,1.5806077072334697
A07__QQQM_SMH__primary,base,evaluation,W6,win_rate,1.0,0.6666666666666666
A07__QQQM_SMH__primary,base,evaluation,W6,sortino_zero_mar,1.7858817992652147,1.9807919756818229
A07__QQQM_SMH__primary,base,delay,,win_rate,1.0,0.5517241379310345
A07__QQQM_SMH__primary,base,delay,,sortino_zero_mar,1.2255858069729118,1.4311802632693464
A07__QQQM_SMH__primary,base,stress,stress_2020,sortino_zero_mar,4.588817745636139,4.781532483582351
A07__QQQM_SMH__primary,base,stress,stress_2022,win_rate,,0.0
A07__QQQM_SMH__primary,base,stress,stress_2022,sortino_zero_mar,-1.1739989535764617,-2.343871307769001
A07__QQQM_SMH__primary,stress,continuous,,win_rate,1.0,0.4827586206896552
A07__QQQM_SMH__primary,stress,continuous,,sortino_zero_mar,1.101226080086751,1.2837819232390002
A07__QQQM_SMH__primary,stress,evaluation,W1,win_rate,1.0,0.3333333333333333
A07__QQQM_SMH__primary,stress,evaluation,W1,sortino_zero_mar,3.9329163996421,4.326417819572714
A07__QQQM_SMH__primary,stress,evaluation,W2,win_rate,1.0,0.5
A07__QQQM_SMH__primary,stress,evaluation,W2,sortino_zero_mar,0.22907496260568536,0.2501578108364332
A07__QQQM_SMH__primary,stress,evaluation,W3,win_rate,1.0,0.1
A07__QQQM_SMH__primary,stress,evaluation,W3,sortino_zero_mar,-2.000988849369573,-2.217647625767139
A07__QQQM_SMH__primary,stress,evaluation,W4,sortino_zero_mar,3.9179607991707837,5.155997672397335
A07__QQQM_SMH__primary,stress,evaluation,W5,win_rate,1.0,0.25
A07__QQQM_SMH__primary,stress,evaluation,W5,sortino_zero_mar,1.4927564630465855,1.5450555551179666
A07__QQQM_SMH__primary,stress,evaluation,W6,win_rate,1.0,0.6666666666666666
A07__QQQM_SMH__primary,stress,evaluation,W6,sortino_zero_mar,1.7495021061888918,1.9359642996071684
A07__QQQM_SMH__primary,stress,delay,,win_rate,1.0,0.5517241379310345
A07__QQQM_SMH__primary,stress,delay,,sortino_zero_mar,1.1864633013452919,1.3821091053742396
A07__QQQM_SMH__primary,stress,stress,stress_2020,sortino_zero_mar,4.555628109073386,4.739922460001089
A07__QQQM_SMH__primary,stress,stress,stress_2022,win_rate,,0.0
A07__QQQM_SMH__primary,stress,stress,stress_2022,sortino_zero_mar,-1.2276199011496558,-2.3859633327168757
A07__QQQM_SMH__primary,severe,continuous,,win_rate,1.0,0.4482758620689655
A07__QQQM_SMH__primary,severe,continuous,,sortino_zero_mar,1.0462384114055638,1.2117636151289282
A07__QQQM_SMH__primary,severe,evaluation,W1,win_rate,1.0,0.3333333333333333
A07__QQQM_SMH__primary,severe,evaluation,W1,sortino_zero_mar,3.8482492068446814,4.223816007463524
A07__QQQM_SMH__primary,severe,evaluation,W2,win_rate,1.0,0.3333333333333333
A07__QQQM_SMH__primary,severe,evaluation,W2,sortino_zero_mar,0.1587353808308017,0.17270664723718435
A07__QQQM_SMH__primary,severe,evaluation,W3,win_rate,,0.0
A07__QQQM_SMH__primary,severe,evaluation,W3,sortino_zero_mar,-2.1672875439638553,-2.3866355421805356
A07__QQQM_SMH__primary,severe,evaluation,W4,sortino_zero_mar,3.87702151238332,5.091476249679012
A07__QQQM_SMH__primary,severe,evaluation,W5,win_rate,1.0,0.25
A07__QQQM_SMH__primary,severe,evaluation,W5,sortino_zero_mar,1.4451399456920495,1.491881582007149
A07__QQQM_SMH__primary,severe,evaluation,W6,win_rate,1.0,0.6666666666666666
A07__QQQM_SMH__primary,severe,evaluation,W6,sortino_zero_mar,1.6945205086548079,1.8687582710845676
A07__QQQM_SMH__primary,severe,delay,,win_rate,1.0,0.5172413793103449
A07__QQQM_SMH__primary,severe,delay,,sortino_zero_mar,1.1279394832163965,1.3086754602442903
A07__QQQM_SMH__primary,severe,stress,stress_2020,sortino_zero_mar,4.50282619870626,4.676133487748123
A07__QQQM_SMH__primary,severe,stress,stress_2022,win_rate,,0.0
A07__QQQM_SMH__primary,severe,stress,stress_2022,sortino_zero_mar,-1.3107468285030135,-2.446570406594642
A08__QQQM_SMH__primary,base,continuous,,win_rate,1.0,0.6634615384615384
A08__QQQM_SMH__primary,base,continuous,,sortino_zero_mar,0.7563854146495429,0.9760251346517088
A08__QQQM_SMH__primary,base,evaluation,W1,win_rate,1.0,0.36363636363636365
A08__QQQM_SMH__primary,base,evaluation,W1,sortino_zero_mar,2.6476562394475853,3.295463730461045
A08__QQQM_SMH__primary,base,evaluation,W2,win_rate,1.0,0.5
A08__QQQM_SMH__primary,base,evaluation,W2,sortino_zero_mar,-1.084133493345607,-1.2991247144599842
A08__QQQM_SMH__primary,base,evaluation,W3,win_rate,1.0,0.3684210526315789
A08__QQQM_SMH__primary,base,evaluation,W3,sortino_zero_mar,-0.8059498015318777,-1.014255550748019
A08__QQQM_SMH__primary,base,evaluation,W4,sortino_zero_mar,2.6570435090774596,3.946729278260944
A08__QQQM_SMH__primary,base,evaluation,W5,win_rate,1.0,0.6538461538461539
A08__QQQM_SMH__primary,base,evaluation,W5,sortino_zero_mar,0.6743356581185291,0.7770255516996443
A08__QQQM_SMH__primary,base,evaluation,W6,win_rate,1.0,0.7222222222222222
A08__QQQM_SMH__primary,base,evaluation,W6,sortino_zero_mar,0.9190580364517674,1.2039004010886887
A08__QQQM_SMH__primary,base,delay,,win_rate,1.0,0.6698113207547169
A08__QQQM_SMH__primary,base,delay,,sortino_zero_mar,0.8143203905918397,1.082039822267213
A08__QQQM_SMH__primary,base,stress,stress_2020,win_rate,1.0,0.5714285714285714
A08__QQQM_SMH__primary,base,stress,stress_2020,sortino_zero_mar,2.1089785915227335,2.3095518387831073
A08__QQQM_SMH__primary,base,stress,stress_2022,win_rate,,0.0
A08__QQQM_SMH__primary,base,stress,stress_2022,sortino_zero_mar,-0.6893072126851302,-2.073218388951214
A08__QQQM_SMH__primary,stress,continuous,,win_rate,1.0,0.6634615384615384
A08__QQQM_SMH__primary,stress,continuous,,sortino_zero_mar,0.7191587339489202,0.9187429664641178
A08__QQQM_SMH__primary,stress,evaluation,W1,win_rate,1.0,0.36363636363636365
A08__QQQM_SMH__primary,stress,evaluation,W1,sortino_zero_mar,2.5986157183713425,3.2288662887397095
A08__QQQM_SMH__primary,stress,evaluation,W2,win_rate,1.0,0.5
A08__QQQM_SMH__primary,stress,evaluation,W2,sortino_zero_mar,-1.1481961217773002,-1.3856054917885143
A08__QQQM_SMH__primary,stress,evaluation,W3,win_rate,1.0,0.3684210526315789
A08__QQQM_SMH__primary,stress,evaluation,W3,sortino_zero_mar,-0.9084892716662204,-1.1353490060194016
A08__QQQM_SMH__primary,stress,evaluation,W4,sortino_zero_mar,2.6218605364120395,3.883472708043637
A08__QQQM_SMH__primary,stress,evaluation,W5,win_rate,1.0,0.6153846153846154
A08__QQQM_SMH__primary,stress,evaluation,W5,sortino_zero_mar,0.6070583014466799,0.6973636525610435
A08__QQQM_SMH__primary,stress,evaluation,W6,win_rate,1.0,0.7222222222222222
A08__QQQM_SMH__primary,stress,evaluation,W6,sortino_zero_mar,0.8852734839618454,1.170295249353791
A08__QQQM_SMH__primary,stress,delay,,win_rate,1.0,0.6415094339622641
A08__QQQM_SMH__primary,stress,delay,,sortino_zero_mar,0.7797898902895379,1.0242773543062862
A08__QQQM_SMH__primary,stress,stress,stress_2020,win_rate,1.0,0.5714285714285714
A08__QQQM_SMH__primary,stress,stress,stress_2020,sortino_zero_mar,1.9946931881389744,2.1806394910443956
A08__QQQM_SMH__primary,stress,stress,stress_2022,win_rate,,0.0
A08__QQQM_SMH__primary,stress,stress,stress_2022,sortino_zero_mar,-1.6110389908231078,-2.10649267789305
A08__QQQM_SMH__primary,severe,continuous,,win_rate,1.0,0.625
A08__QQQM_SMH__primary,severe,continuous,,sortino_zero_mar,0.6462918260248319,0.8330901964030021
A08__QQQM_SMH__primary,severe,evaluation,W1,win_rate,1.0,0.2727272727272727
A08__QQQM_SMH__primary,severe,evaluation,W1,sortino_zero_mar,2.465416243110966,3.1291555640987117
A08__QQQM_SMH__primary,severe,evaluation,W2,win_rate,1.0,0.45454545454545453
A08__QQQM_SMH__primary,severe,evaluation,W2,sortino_zero_mar,-1.267227420700274,-1.5135247775722356
A08__QQQM_SMH__primary,severe,evaluation,W3,win_rate,1.0,0.3157894736842105
A08__QQQM_SMH__primary,severe,evaluation,W3,sortino_zero_mar,-1.0798667448660015,-1.315639050855991
A08__QQQM_SMH__primary,severe,evaluation,W4,sortino_zero_mar,2.568263060132002,3.788583645422015
A08__QQQM_SMH__primary,severe,evaluation,W5,win_rate,1.0,0.5769230769230769
A08__QQQM_SMH__primary,severe,evaluation,W5,sortino_zero_mar,0.505935330549106,0.5787151749144934
A08__QQQM_SMH__primary,severe,evaluation,W6,win_rate,1.0,0.7222222222222222
A08__QQQM_SMH__primary,severe,evaluation,W6,sortino_zero_mar,0.8568789052171808,1.1199775046919267
A08__QQQM_SMH__primary,severe,delay,,win_rate,1.0,0.6320754716981132
A08__QQQM_SMH__primary,severe,delay,,sortino_zero_mar,0.7353617035117869,0.937817483026929
A08__QQQM_SMH__primary,severe,stress,stress_2020,win_rate,1.0,0.5714285714285714
A08__QQQM_SMH__primary,severe,stress,stress_2020,sortino_zero_mar,1.8235102342309755,1.9891213113717194
A08__QQQM_SMH__primary,severe,stress,stress_2022,win_rate,,0.0
A08__QQQM_SMH__primary,severe,stress,stress_2022,sortino_zero_mar,-1.6480975516755751,-2.1538335532878743
A09__QQQM_SMH__primary,base,continuous,,win_rate,1.0,0.6190476190476191
A09__QQQM_SMH__primary,base,continuous,,sortino_zero_mar,1.702332553020047,1.9773506242101027
A09__QQQM_SMH__primary,base,evaluation,W1,win_rate,1.0,0.7777777777777778
A09__QQQM_SMH__primary,base,evaluation,W1,sortino_zero_mar,4.69748441127361,4.999275396960665
A09__QQQM_SMH__primary,base,evaluation,W2,win_rate,1.0,0.38461538461538464
A09__QQQM_SMH__primary,base,evaluation,W2,sortino_zero_mar,0.060137061630299096,0.06704810499888034
A09__QQQM_SMH__primary,base,evaluation,W3,win_rate,1.0,0.7
A09__QQQM_SMH__primary,base,evaluation,W3,sortino_zero_mar,-0.7519312837036898,-0.8365614929305645
A09__QQQM_SMH__primary,base,evaluation,W4,sortino_zero_mar,4.151270778023502,6.417495796710599
A09__QQQM_SMH__primary,base,evaluation,W5,win_rate,1.0,0.7
A09__QQQM_SMH__primary,base,evaluation,W5,sortino_zero_mar,0.7712291124552783,0.7926257579043807
A09__QQQM_SMH__primary,base,evaluation,W6,win_rate,1.0,0.5833333333333334
A09__QQQM_SMH__primary,base,evaluation,W6,sortino_zero_mar,2.7056051991894745,3.2302383064274953
A09__QQQM_SMH__primary,base,delay,,win_rate,1.0,0.625
A09__QQQM_SMH__primary,base,delay,,sortino_zero_mar,1.8795055713110547,2.247968421081208
A09__QQQM_SMH__primary,base,stress,stress_2020,win_rate,1.0,0.5
A09__QQQM_SMH__primary,base,stress,stress_2020,sortino_zero_mar,-0.47205298144556507,-0.5274229003284775
A09__QQQM_SMH__primary,base,stress,stress_2022,win_rate,1.0,0.3333333333333333
A09__QQQM_SMH__primary,base,stress,stress_2022,sortino_zero_mar,-0.8036078159256855,-1.6082872070104397
A09__QQQM_SMH__primary,stress,continuous,,win_rate,1.0,0.6190476190476191
A09__QQQM_SMH__primary,stress,continuous,,sortino_zero_mar,1.6062100436269375,1.8556169949707126
A09__QQQM_SMH__primary,stress,evaluation,W1,win_rate,1.0,0.7777777777777778
A09__QQQM_SMH__primary,stress,evaluation,W1,sortino_zero_mar,4.525152534999164,4.791348165270836
A09__QQQM_SMH__primary,stress,evaluation,W2,win_rate,1.0,0.38461538461538464
A09__QQQM_SMH__primary,stress,evaluation,W2,sortino_zero_mar,-0.028774334117017106,-0.031923200062044785
A09__QQQM_SMH__primary,stress,evaluation,W3,win_rate,1.0,0.7
A09__QQQM_SMH__primary,stress,evaluation,W3,sortino_zero_mar,-1.0070241335171721,-1.1049641426700063
A09__QQQM_SMH__primary,stress,evaluation,W4,sortino_zero_mar,4.039436228820239,6.199940779838589
A09__QQQM_SMH__primary,stress,evaluation,W5,win_rate,1.0,0.7
A09__QQQM_SMH__primary,stress,evaluation,W5,sortino_zero_mar,0.6710217922604015,0.6796732739897108
A09__QQQM_SMH__primary,stress,evaluation,W6,win_rate,1.0,0.5833333333333334
A09__QQQM_SMH__primary,stress,evaluation,W6,sortino_zero_mar,2.6466784852261798,3.145365997738406
A09__QQQM_SMH__primary,stress,delay,,win_rate,1.0,0.578125
A09__QQQM_SMH__primary,stress,delay,,sortino_zero_mar,1.803982009908561,2.123480953382166
A09__QQQM_SMH__primary,stress,stress,stress_2020,win_rate,1.0,0.5
A09__QQQM_SMH__primary,stress,stress,stress_2020,sortino_zero_mar,-0.6369242675913348,-0.706823942000213
A09__QQQM_SMH__primary,stress,stress,stress_2022,win_rate,1.0,0.3333333333333333
A09__QQQM_SMH__primary,stress,stress,stress_2022,sortino_zero_mar,-1.221455508074108,-1.6335880697923209
A09__QQQM_SMH__primary,severe,continuous,,win_rate,1.0,0.5555555555555556
A09__QQQM_SMH__primary,severe,continuous,,sortino_zero_mar,1.4577380169700718,1.6737545644630827
A09__QQQM_SMH__primary,severe,evaluation,W1,win_rate,1.0,0.5555555555555556
A09__QQQM_SMH__primary,severe,evaluation,W1,sortino_zero_mar,4.276785815283786,4.478707378633813
A09__QQQM_SMH__primary,severe,evaluation,W2,win_rate,1.0,0.38461538461538464
A09__QQQM_SMH__primary,severe,evaluation,W2,sortino_zero_mar,-0.16327114998710351,-0.17937630257999296
A09__QQQM_SMH__primary,severe,evaluation,W3,win_rate,1.0,0.5
A09__QQQM_SMH__primary,severe,evaluation,W3,sortino_zero_mar,-1.39668490979753,-1.4951186540188321
A09__QQQM_SMH__primary,severe,evaluation,W4,win_rate,1.0,0.75
A09__QQQM_SMH__primary,severe,evaluation,W4,sortino_zero_mar,3.85919944237467,5.8706648298718385
A09__QQQM_SMH__primary,severe,evaluation,W5,win_rate,1.0,0.7
A09__QQQM_SMH__primary,severe,evaluation,W5,sortino_zero_mar,0.5110036037311128,0.5118701702648542
A09__QQQM_SMH__primary,severe,evaluation,W6,win_rate,1.0,0.5833333333333334
A09__QQQM_SMH__primary,severe,evaluation,W6,sortino_zero_mar,2.5676545027789017,3.0180949308137657
A09__QQQM_SMH__primary,severe,delay,,win_rate,1.0,0.5625
A09__QQQM_SMH__primary,severe,delay,,sortino_zero_mar,1.641629190282225,1.9374715618346252
A09__QQQM_SMH__primary,severe,stress,stress_2020,win_rate,1.0,0.5
A09__QQQM_SMH__primary,severe,stress,stress_2020,sortino_zero_mar,-0.8829707168323759,-0.9707467310893523
A09__QQQM_SMH__primary,severe,stress,stress_2022,win_rate,1.0,0.3333333333333333
A09__QQQM_SMH__primary,severe,stress,stress_2022,sortino_zero_mar,-1.2496806169601027,-1.6709432722986712
A10__QQQM_SMH__primary,base,continuous,,win_rate,1.0,0.8461538461538461
A10__QQQM_SMH__primary,base,continuous,,sortino_zero_mar,1.9502022871345706,2.2459455739645966
A10__QQQM_SMH__primary,base,evaluation,W1,win_rate,1.0,0.7272727272727273
A10__QQQM_SMH__primary,base,evaluation,W1,sortino_zero_mar,4.78974685320404,5.17258430476149
A10__QQQM_SMH__primary,base,evaluation,W2,win_rate,1.0,0.6666666666666666
A10__QQQM_SMH__primary,base,evaluation,W2,sortino_zero_mar,0.4965574077190637,0.5339129589334535
A10__QQQM_SMH__primary,base,evaluation,W3,win_rate,1.0,0.7857142857142857
A10__QQQM_SMH__primary,base,evaluation,W3,sortino_zero_mar,-0.09871484780673778,-0.10989749074186753
A10__QQQM_SMH__primary,base,evaluation,W4,sortino_zero_mar,4.14185942537826,5.9842347878169075
A10__QQQM_SMH__primary,base,evaluation,W5,win_rate,1.0,0.9166666666666666
A10__QQQM_SMH__primary,base,evaluation,W5,sortino_zero_mar,1.6043350522282205,1.6601315418814957
A10__QQQM_SMH__primary,base,evaluation,W6,win_rate,1.0,0.8
A10__QQQM_SMH__primary,base,evaluation,W6,sortino_zero_mar,2.469417633000978,2.694615747747801
A10__QQQM_SMH__primary,base,delay,,win_rate,1.0,0.84375
A10__QQQM_SMH__primary,base,delay,,sortino_zero_mar,1.9819935705462497,2.292921982612799
A10__QQQM_SMH__primary,base,stress,stress_2020,win_rate,1.0,0.5
A10__QQQM_SMH__primary,base,stress,stress_2020,sortino_zero_mar,3.265968451363,3.4342844411624993
A10__QQQM_SMH__primary,base,stress,stress_2022,win_rate,1.0,0.25
A10__QQQM_SMH__primary,base,stress,stress_2022,sortino_zero_mar,-0.8283838539938874,-1.6487392936477496
A10__QQQM_SMH__primary,stress,continuous,,win_rate,1.0,0.8
A10__QQQM_SMH__primary,stress,continuous,,sortino_zero_mar,1.9075608119160863,2.192074928865791
A10__QQQM_SMH__primary,stress,evaluation,W1,win_rate,1.0,0.7272727272727273
A10__QQQM_SMH__primary,stress,evaluation,W1,sortino_zero_mar,4.715913069147864,5.070693321184264
A10__QQQM_SMH__primary,stress,evaluation,W2,win_rate,1.0,0.6666666666666666
A10__QQQM_SMH__primary,stress,evaluation,W2,sortino_zero_mar,0.4556222450558288,0.4890522270087741
A10__QQQM_SMH__primary,stress,evaluation,W3,win_rate,1.0,0.7142857142857143
A10__QQQM_SMH__primary,stress,evaluation,W3,sortino_zero_mar,-0.2753650366746765,-0.30282953517771233
A10__QQQM_SMH__primary,stress,evaluation,W4,sortino_zero_mar,4.114009699401497,5.934416292231703
A10__QQQM_SMH__primary,stress,evaluation,W5,win_rate,1.0,0.8333333333333334
A10__QQQM_SMH__primary,stress,evaluation,W5,sortino_zero_mar,1.5651778870380095,1.6145718448409505
A10__QQQM_SMH__primary,stress,evaluation,W6,win_rate,1.0,0.7
A10__QQQM_SMH__primary,stress,evaluation,W6,sortino_zero_mar,2.4426357572776394,2.6627276641039774
A10__QQQM_SMH__primary,stress,delay,,win_rate,1.0,0.828125
A10__QQQM_SMH__primary,stress,delay,,sortino_zero_mar,1.9384143698783216,2.238357326023567
A10__QQQM_SMH__primary,stress,stress,stress_2020,win_rate,1.0,0.5
A10__QQQM_SMH__primary,stress,stress,stress_2020,sortino_zero_mar,3.2015417514326683,3.3554079044671488
A10__QQQM_SMH__primary,stress,stress,stress_2022,win_rate,1.0,0.25
A10__QQQM_SMH__primary,stress,stress,stress_2022,sortino_zero_mar,-0.8583883323837167,-1.6740317529505846
A10__QQQM_SMH__primary,severe,continuous,,win_rate,1.0,0.7076923076923077
A10__QQQM_SMH__primary,severe,continuous,,sortino_zero_mar,1.8312444663541954,2.111243351902477
A10__QQQM_SMH__primary,severe,evaluation,W1,win_rate,1.0,0.6363636363636364
A10__QQQM_SMH__primary,severe,evaluation,W1,sortino_zero_mar,4.594909286153843,4.917631353494878
A10__QQQM_SMH__primary,severe,evaluation,W2,win_rate,1.0,0.5
A10__QQQM_SMH__primary,severe,evaluation,W2,sortino_zero_mar,0.3940409409260212,0.421894927139821
A10__QQQM_SMH__primary,severe,evaluation,W3,win_rate,1.0,0.6428571428571429
A10__QQQM_SMH__primary,severe,evaluation,W3,sortino_zero_mar,-0.5442139749334223,-0.5878256183446957
A10__QQQM_SMH__primary,severe,evaluation,W4,win_rate,1.0,0.8
A10__QQQM_SMH__primary,severe,evaluation,W4,sortino_zero_mar,4.047814041322623,5.859788713837005
A10__QQQM_SMH__primary,severe,evaluation,W5,win_rate,1.0,0.6666666666666666
A10__QQQM_SMH__primary,severe,evaluation,W5,sortino_zero_mar,1.5059402217052793,1.5464123897088464
A10__QQQM_SMH__primary,severe,evaluation,W6,win_rate,1.0,0.6
A10__QQQM_SMH__primary,severe,evaluation,W6,sortino_zero_mar,2.402323511524238,2.6149501822982075
A10__QQQM_SMH__primary,severe,delay,,win_rate,1.0,0.78125
A10__QQQM_SMH__primary,severe,delay,,sortino_zero_mar,1.8578781187938525,2.156618968694061
A10__QQQM_SMH__primary,severe,stress,stress_2020,win_rate,1.0,0.5
A10__QQQM_SMH__primary,severe,stress,stress_2020,sortino_zero_mar,3.102789921651754,3.236575429150734
A10__QQQM_SMH__primary,severe,stress,stress_2022,win_rate,1.0,0.25
A10__QQQM_SMH__primary,severe,stress,stress_2022,sortino_zero_mar,-0.7197176458658496,-1.7112113389181924
BENCH__QQQ,base,continuous,,sortino_zero_mar,1.694247004556334,1.8084163860978044
BENCH__QQQ,base,evaluation,W1,sortino_zero_mar,3.5876320459555227,3.4862047713871998
BENCH__QQQ,base,evaluation,W2,sortino_zero_mar,1.2057031271057688,1.2794715646802277
BENCH__QQQ,base,evaluation,W3,sortino_zero_mar,-0.07235644199234417,-0.0750103526689921
BENCH__QQQ,base,evaluation,W4,sortino_zero_mar,2.2895434722512524,2.9520787486541304
BENCH__QQQ,base,evaluation,W5,sortino_zero_mar,0.07791136173002403,0.0753703366829667
BENCH__QQQ,base,evaluation,W6,sortino_zero_mar,3.0876153008019145,3.000499929837664
BENCH__QQQ,stress,continuous,,sortino_zero_mar,1.6919122399871307,1.8061127637618535
BENCH__QQQ,stress,evaluation,W1,sortino_zero_mar,3.5474403162364747,3.4667612650688113
BENCH__QQQ,stress,evaluation,W2,sortino_zero_mar,1.1923486608515044,1.2652890914701478
BENCH__QQQ,stress,evaluation,W3,sortino_zero_mar,-0.08564816614490907,-0.08878961562688967
BENCH__QQQ,stress,evaluation,W4,sortino_zero_mar,2.2798946364874033,2.939709079997956
BENCH__QQQ,stress,evaluation,W5,sortino_zero_mar,0.06118719752661706,0.059191602626769056
BENCH__QQQ,stress,evaluation,W6,sortino_zero_mar,3.073646813013424,2.9869002407956806
BENCH__QQQ,severe,continuous,,sortino_zero_mar,1.6894761260348181,1.8026279066996234
BENCH__QQQ,severe,evaluation,W1,sortino_zero_mar,3.535874569353584,3.436931465912336
BENCH__QQQ,severe,evaluation,W2,sortino_zero_mar,1.1723637662846251,1.2440654758681189
BENCH__QQQ,severe,evaluation,W3,sortino_zero_mar,-0.10570915613508662,-0.1093987943507063
BENCH__QQQ,severe,evaluation,W4,sortino_zero_mar,2.265457441772857,2.921200179146306
BENCH__QQQ,severe,evaluation,W5,sortino_zero_mar,0.03616185295252797,0.03498243423938079
